density,repetition,seed,algorithm,tracemalloc_peak_mib,tracemalloc_current_mib,tracemalloc_peak_minus_current_mib,tracemalloc_overhead_mib,runtime_seconds_with_tracing,betti_number
0.6,8,9,general,22.757787704467773,0.31403064727783203,22.44375705718994,0.449676513671875,61.95968279999215,201
0.6,8,9,recursive_basis,23.8353214263916,23.748966217041016,0.08635520935058594,10.527984619140625,2.0761293999967165,201
0.6,9,10,general,22.298134803771973,0.3113822937011719,21.9867525100708,0.44781494140625,63.18239229999017,216
0.6,9,10,recursive_basis,23.926021575927734,23.814895629882812,0.11112594604492188,10.560791015625,2.1436212999979034,216
0.6,9,10,recursive_no_basis,21.95384979248047,21.68978977203369,0.26406002044677734,9.965667724609375,1.580458100012038,216
0.7,0,1,general,43.39559841156006,0.4205894470214844,42.975008964538574,0.75537109375,123.01451080001425,450
0.7,0,1,recursive_basis,24.13254165649414,23.940505981445312,0.19203567504882812,10.606353759765625,2.540609300020151,450
0.7,0,1,recursive_no_basis,22.055211067199707,21.675076484680176,0.38013458251953125,9.960174560546875,1.6026966000208631,450
0.7,1,2,recursive_basis,24.436206817626953,23.962292671203613,0.47391414642333984,10.61785888671875,2.495841500000097,446
0.7,1,2,recursive_no_basis,22.20865821838379,21.67543601989746,0.5332221984863281,9.9605712890625,1.3613881000201218,446
0.7,1,2,general,43.26632499694824,0.420440673828125,42.84588432312012,0.75555419921875,145.43806879999465,446
0.7,2,3,recursive_no_basis,21.937952995300293,21.675352096557617,0.2626008987426758,9.960357666015625,1.8666698999877553,444
0.7,2,3,general,43.273369789123535,0.4201040267944336,42.8532657623291,0.75506591796875,114.13388730000588,444
0.7,2,3,recursive_basis,24.12781047821045,23.926888465881348,0.20092201232910156,10.5994873046875,1.6489069000235759,444
0.7,3,4,general,42.16056728363037,0.41677093505859375,41.74379634857178,0.75384521484375,107.17646539999987,425
0.7,3,4,recursive_basis,23.99388599395752,23.83854866027832,0.15533733367919922,10.569610595703125,1.548785399994813,425
0.7,3,4,recursive_no_basis,21.773283004760742,21.705626487731934,0.0676565170288086,9.9715576171875,1.1235581999935675,425
0.7,4,5,recursive_basis,24.020614624023438,23.861764907836914,0.15884971618652344,10.58087158203125,1.7871134000015445,393
0.7,4,5,recursive_no_basis,21.95657730102539,21.677730560302734,0.27884674072265625,9.961151123046875,1.148382399987895,393
0.7,4,5,general,41.17947959899902,0.4087800979614258,40.7706995010376,0.749114990234375,98.36247120000189,393
0.7,5,6,recursive_no_basis,21.791851043701172,21.70561695098877,0.08623409271240234,9.971649169921875,1.2590114000195172,415
0.7,5,6,general,41.80203342437744,0.4136180877685547,41.38841533660889,0.751739501953125,124.96706240001367,415
0.7,5,6,recursive_basis,23.99067497253418,23.84260845184326,0.14806652069091797,10.573822021484375,1.8310665999888442,415
0.7,6,7,general,40.75742435455322,0.4044523239135742,40.35297203063965,0.746673583984375,101.89850949999527,391
0.7,6,7,recursive_basis,24.07942771911621,23.85298728942871,0.2264404296875,10.581146240234375,1.5468202999909408,391
0.7,6,7,recursive_no_basis,21.95449161529541,21.67274570465088,0.28174591064453125,9.959136962890625,1.225512599979993,391
0.7,7,8,recursive_basis,24.097919464111328,23.89810848236084,0.19981098175048828,10.584228515625,1.6868649999960326,431
0.7,7,8,recursive_no_basis,22.328413009643555,21.67207908630371,0.6563339233398438,9.959075927734375,1.098170899989782,431
0.7,7,8,general,42.25096607208252,0.41454505920410156,41.83642101287842,0.752105712890625,103.12532749999082,431
0.7,8,9,recursive_no_basis,21.959941864013672,21.675853729248047,0.284088134765625,9.96075439453125,1.460521900007734,435
0.7,8,9,general,42.54412364959717,0.415985107421875,42.12813854217529,0.752838134765625,103.10078170002089,435
0.7,8,9,recursive_basis,24.085946083068848,23.895782470703125,0.19016361236572266,10.582305908203125,1.9786420000018552,435
0.7,9,10,general,48.11880016326904,0.4451484680175781,47.673651695251465,0.768829345703125,113.37519059999613,488
0.7,9,10,recursive_basis,24.1517276763916,23.950727462768555,0.20100021362304688,10.60992431640625,1.6464046000037342,488
0.7,9,10,recursive_no_basis,21.980266571044922,21.67687225341797,0.3033943176269531,9.96099853515625,1.0324703000078443,488
0.8,0,1,general,99.92445945739746,0.3497457504272461,99.57471370697021,0.455474853515625,218.29803480001283,849
0.8,0,1,recursive_basis,24.327736854553223,24.039341926574707,0.2883949279785156,10.654083251953125,2.247108199982904,849
0.8,0,1,recursive_no_basis,23.02686595916748,21.687586784362793,1.3392791748046875,9.96636962890625,1.5289422999776434,849
0.8,1,2,recursive_basis,24.346579551696777,24.054152488708496,0.29242706298828125,10.663543701171875,2.2435912000073586,845
0.8,1,2,recursive_no_basis,22.19183921813965,21.68024253845215,0.5115966796875,9.962158203125,1.356688200001372,845
0.8,1,2,general,99.78504753112793,0.34609413146972656,99.4389533996582,0.45709228515625,260.8346277999808,845
0.8,2,3,recursive_no_basis,22.2013521194458,21.683241844177246,0.5181102752685547,9.963592529296875,1.437986600009026,852
0.8,2,3,general,100.01269054412842,0.3528480529785156,99.6598424911499,0.4578857421875,267.8711910000129,852
0.8,2,3,recursive_basis,24.956310272216797,24.06315326690674,0.8931570053100586,10.66705322265625,2.368767600011779,852
0.8,3,4,general,98.48433208465576,0.3502082824707031,98.13412380218506,0.455810546875,252.9789799999853,831
0.8,3,4,recursive_basis,24.300094604492188,24.015607833862305,0.2844867706298828,10.647857666015625,2.2827514999953564,831
0.8,3,4,recursive_no_basis,21.825566291809082,21.710469245910645,0.1150970458984375,9.9732666015625,1.4444769000110682,831
0.8,4,5,recursive_basis,24.380532264709473,24.066797256469727,0.3137350082397461,10.666839599609375,2.4496120999974664,861
0.8,4,5,recursive_no_basis,21.824698448181152,21.712032318115234,0.11266613006591797,9.97332763671875,1.4648636000056285,861
0.8,4,5,general,100.73636817932129,0.3406658172607422,100.39570236206055,0.453094482421875,263.4171653999947,861
0.8,5,6,recursive_no_basis,21.811034202575684,21.71423625946045,0.09679794311523438,9.974395751953125,1.3708557999925688,832
0.8,5,6,general,98.72912120819092,0.2727651596069336,98.45635604858398,0.419036865234375,259.90705629999866,832
0.8,5,6,recursive_basis,24.2893009185791,24.01630687713623,0.2729940414428711,10.640960693359375,2.6362786999961827,832
0.8,6,7,general,91.42895317077637,0.49738597869873047,90.93156719207764,0.794952392578125,256.5574173000059,808
0.8,6,7,recursive_basis,24.302041053771973,24.02023410797119,0.28180694580078125,10.642974853515625,2.414551499998197,808
0.8,6,7,recursive_no_basis,22.232118606567383,21.68119239807129,0.5509262084960938,9.962493896484375,1.5286323000036646,808
0.8,7,8,recursive_basis,24.302576065063477,24.026387214660645,0.27618885040283203,10.644073486328125,2.206711099977838,849
0.8,7,8,recursive_no_basis,21.82607364654541,21.715044021606445,0.11102962493896484,9.975128173828125,2.0040952999843284,849
