density,repetition,seed,algorithm,tracemalloc_peak_mib,tracemalloc_current_mib,tracemalloc_peak_minus_current_mib,tracemalloc_overhead_mib,runtime_seconds_with_tracing,betti_number
0.8,8,9,recursive_basis,23.50248908996582,23.469489097595215,0.03299999237060547,10.410980224609375,1.250243499991484,61
0.8,9,10,general,0.22748470306396484,0.019690513610839844,0.207794189453125,0.03985595703125,0.09502209999482147,61
0.8,9,10,recursive_basis,23.497923851013184,23.464982986450195,0.03294086456298828,10.4091796875,1.2693306999863125,61
0.8,9,10,recursive_no_basis,21.66325569152832,21.635059356689453,0.028196334838867188,9.942535400390625,1.0747371000179555,61
0.9,0,1,general,0.26532554626464844,0.021216392517089844,0.2441091537475586,0.0406494140625,0.10567010001977906,71
0.9,0,1,recursive_basis,23.503710746765137,23.472651481628418,0.03105926513671875,10.414306640625,1.2614915999874938,71
0.9,0,1,recursive_no_basis,21.666394233703613,21.6307430267334,0.035651206970214844,9.941162109375,1.052124100009678,71
0.9,1,2,recursive_basis,23.5018310546875,23.469717979431152,0.032113075256347656,10.411773681640625,1.2959648999967612,71
0.9,1,2,recursive_no_basis,21.667577743530273,21.633161544799805,0.03441619873046875,9.942413330078125,1.1024374999979045,71
0.9,1,2,general,0.26495361328125,0.02028656005859375,0.24466705322265625,0.040191650390625,0.10271159998956136,71
0.9,2,3,recursive_no_basis,21.666271209716797,21.631534576416016,0.03473663330078125,9.9415283203125,1.1099641000037082,71
0.9,2,3,general,0.2687969207763672,0.024005889892578125,0.24479103088378906,0.057647705078125,0.10508189999382012,71
0.9,2,3,recursive_basis,23.504578590393066,23.472546577453613,0.032032012939453125,10.413970947265625,1.2093246000004,71
0.9,3,4,general,0.26656532287597656,0.022378921508789062,0.2441864013671875,0.041168212890625,0.10395019999123178,71
0.9,3,4,recursive_basis,23.50244903564453,23.47148895263672,0.0309600830078125,10.413330078125,1.1769236999971326,71
0.9,3,4,recursive_no_basis,21.666893005371094,21.631149291992188,0.03574371337890625,9.94140625,1.0135622999805491,71
0.9,4,5,recursive_basis,23.501883506774902,23.469989776611328,0.03189373016357422,10.41259765625,1.1716334999946412,71
0.9,4,5,recursive_no_basis,21.668317794799805,21.633548736572266,0.03476905822753906,9.94281005859375,1.0082008999888785,71
0.9,4,5,general,0.2687969207763672,0.024005889892578125,0.24479103088378906,0.057647705078125,0.10324350002338178,71
0.9,5,6,recursive_no_basis,21.665183067321777,21.62965202331543,0.035531044006347656,9.94061279296875,1.0111973999883048,71
0.9,5,6,general,0.2651395797729492,0.02008533477783203,0.2450542449951172,0.040069580078125,0.10391290002735332,71
0.9,5,6,recursive_basis,23.50714683532715,23.475566864013672,0.03157997131347656,10.415771484375,1.1580494999943767,71
0.9,6,7,general,0.26557350158691406,0.020534515380859375,0.2450389862060547,0.040313720703125,0.12267979999887757,71
0.9,6,7,recursive_basis,23.506430625915527,23.47379207611084,0.0326385498046875,10.414764404296875,1.5952687000099104,71
0.9,6,7,recursive_no_basis,21.66638946533203,21.63186264038086,0.034526824951171875,9.941619873046875,1.0809886000060942,71
0.9,7,8,recursive_basis,23.507987022399902,23.475510597229004,0.03247642517089844,10.415802001953125,1.2524177999875974,71
0.9,7,8,recursive_no_basis,21.66857624053955,21.633782386779785,0.034793853759765625,9.94287109375,1.184551799990004,71
0.9,7,8,general,0.26842498779296875,0.023386001586914062,0.2450389862060547,0.057342529296875,0.10723179997876287,71
0.9,8,9,recursive_no_basis,21.666370391845703,21.631482124328613,0.034888267517089844,9.941558837890625,1.1040054999757558,71
0.9,8,9,general,0.2687349319458008,0.023881912231445312,0.24485301971435547,0.057586669921875,0.10918359999777749,71
0.9,8,9,recursive_basis,23.50741958618164,23.47549533843994,0.03192424774169922,10.415618896484375,1.2735094000236131,71
0.9,9,10,general,0.26526355743408203,0.021402359008789062,0.24386119842529297,0.040740966796875,0.11167419998673722,71
0.9,9,10,recursive_basis,23.504751205444336,23.4735050201416,0.031246185302734375,10.413818359375,1.2149992999911774,71
0.9,9,10,recursive_no_basis,21.668753623962402,21.633679389953613,0.03507423400878906,9.9427490234375,1.0536037000129,71
